id,River,Country,Subregion,AreaKM2,Long,Lat,WWF_Realm,WWF_Biome,Inland,Human_footprint,Population,HANPP,Flow_disruption,Attainable_yield,Food_calories,Food_area,Food_value,Nonfood_calories,Nonfood_area,Nonfood_value,Feed_calories,Pasture_area,Aquaculture,Fish_river,Fish_marine,Oil_area,Discharge,Water_available,Water_withdrawal,Water_quality,Sediment,River_flood,Coast_flood,Navigable_water,C_soil,Soil_C_density,Soil_CEC,Soil_N,Soil_water,Soil_loss,Pollination_supply,Alpha,Bdiv_intactn_abund,Bdiv_intactn_richn,Amphib_richn,Bird_richn,Mammal_richn,Marine_animal_richn,Marine_plant_richn,Plant_richn,Seabird_richn,Amphib_unthrtnd,Bird_unthrtnd,Mammal_unthrtnd,Marine_unthrtnd,Seabird_unthrtnd,Forest_cover,Wetlands,NPP_pot,NPP,C_veg_pot,C_veg
177,Vel't,Russia,Eastern Europe,32.425,50.12525557,68.01557817,Palearctic,Tundra,0,0.223104514,0.117720068,0.122137791,0,0,0,0,0,0,0,0,0,0,0.169100001,0.206599995,0.021979734,0,0.370000005,333100889,0,678.3011729,0.275023395,10.22108248,3.141273397,0.053696536,49.5645829,757.5645707,55.91615957,1.631212141,16.66666667,40.62043572,0,0.989643,0.898289221,0.934600994,0,61.98243265,21.41747573,98,0,279.1,3,1,0.919331982,1,0.94260487,1,0.000863352,343.4343434,363.4558756,320.711418,33,514.1176471
178,Sen'yakha,Russia,Eastern Europe,37.519,51.19194637,68.3380488,Palearctic,Tundra,0,0,0.117720068,0.150415316,0,0,0,0,0,0,0,0,0,0,0.156299993,0,0.036910625,0,0.349999994,42621983.95,0,678.3011729,1.022505088,10.15304198,3.140258508,0,165.6130572,788.0210396,50.01856436,11.3966664,39.68421053,40.69319186,0,0.992019355,0.949369926,0.910644416,0,59.93839744,21.41880342,28.40719919,0,279.1,3,1,0.91658102,1,0.945875762,1,3.38E-05,803.4188034,349.5440263,301.5615919,12.83871294,273.5294118
179,Neruta,Russia,Eastern Europe,53.326,52.31951622,68.28105957,Palearctic,Tundra,0,0,0.117720068,0.104681872,0,0,0,0,0,0,0,0,0,0,0.307999998,0,0.060733922,2.721986337,0.730000019,306158544.7,0,678.3011729,0.453786918,10.1886747,3.141123783,0,202.8209094,824.55,51.61954545,5.159493482,19.62658228,40.49065407,0,0.989630759,0.914539912,0.932128716,0.732142857,60.01109045,20.14880952,22.26982538,0,294.1,3,1,0.916682067,1,0.946716506,1,6.25E-05,0,330.3611145,297.4494934,33,262.7586207
180,Bol. Ngoyu,Russia,Eastern Europe,38.086,60.70800538,69.63967625,Palearctic,Tundra,0,0.251920474,0.116630067,0.066431031,0,0,0,0,0,0,0,0,0,0,0.151899993,0.189300001,0,0,0.330000013,133787312.1,405000,678.3011729,4.334132288,10.2342148,3.141273397,3.158559774,182.4647514,684.3077985,52.02070393,7.784821208,28.76785714,40.67501155,0,0.99102409,0.885336155,0.96514916,0,55.55502946,12.203125,67.20989508,0,191,4.231702759,1,0.909999148,1,0.95491362,1,3.22E-07,40,320.2777812,299.8609212,23.33333333,237.2727273
181,Qaratal,Kazakhstan,Central Asia,263.477,77.27107756,46.40740195,Palearctic,Deserts and Xeric Shrublands,1,5.255284833,2.1301712,0.058471148,0,175.5450167,744872328,75.07500112,201.4000053,410537854,54.7750001,370.9749985,3079657184,0.391577244,0.61618928,0.853386495,0,0,3.163808153,1029716821,1265020000,611.5829479,141.5585147,10.20468507,3.141273397,0.29852119,60.58319247,611.1050955,28.55790388,0.930000007,16,40.55089358,0,0.815065459,0.485729421,0.497060609,0,151,28.50111359,0,0,494.2,0,1,0.933774834,0.938461538,1,1,0.000775861,0,201.2881966,192.7194824,1.850000024,245.9480519
182,182,Russia,Eastern Europe,41.352,-178.3472764,68.44363658,Palearctic,Tundra,0,0,0.038889173,0,0,0,0,0,0,0,0,0,0,0,0.639599979,0.741599977,0,0,8.25,258782461.8,0,678.3011729,0.449596375,10.19682004,3.131131521,0.002385006,84.71677643,653.4484233,57.14270444,1.948702283,21.80152672,40.61259139,0,0.965163469,0.905934909,0.983740692,0,43.44795632,15.8372093,38,0,341.9,3.642251989,1,0.884919789,1,0.95491362,1,8.89E-07,0,0,0,16.5,68.75
183,Amguema,Russia,Eastern Europe,219.354,-177.5585307,68.10025402,Palearctic,Tundra,0,0,0.038889173,0,0,0,0,0,0,0,0,0,0,0,0.225662189,0.016693633,0,0,0.43,2685093327,760000,678.3011729,12.7770232,10.10182818,3.141273397,5.30E-05,96.31565296,694.756754,55.39640473,1.259454296,16.16519174,40.32383115,0,0.975632498,0.932677634,0.977907623,0,45,15.96312684,35.27236488,0,341.9,5,1,0.888888889,1,0.95491362,1,2.03E-05,0,0,0,33,54.15959253
184,184,Russia,Eastern Europe,13.241,-174.2939266,64.64824615,Palearctic,Tundra,0,0,0.140022101,0.07347028,0,0,0,0,0,0,0,0,0,0,0.313899994,0,0,0,0.790000021,742145767.9,33100,678.3011729,0.984388789,10.24814185,3.089715275,2.585317959,103.5200018,744.3542714,44.19346734,3.460000038,22,40.37376069,0,0.951459,0.920717916,0.92812078,0,50,16.55555556,114.1245959,1,269.1,12,1,0.9,1,0.941572975,1,2.02E-08,0,147.2638855,136.5781403,1.961338435,34.375
185,Artibonite,Haiti,Caribbean,169.212,-72.68392337,19.21713464,Neotropic,Tropical and Subtropical Dry Broadleaf Forests,0,8.73838634,413.8349441,0.758242995,0,169.1876622,3570801664,5237.5,816.1000061,579875536,133.8999996,1750.600037,586040000,0.205489539,0,0.83920002,0.079499913,0,0.670000017,2822817470,422418000,672.7993819,152.1807215,10.24814185,3.141273397,1.85540466,46.64584373,381.4722741,22.64890966,1.299999952,20,38.94689116,0.901595896,0.636869073,0.534319317,0.45474516,1.946859903,158,18.12077295,2580.977107,61.83416757,2347.6,14,0,0.987341772,0.944444444,0.845729902,0.928571429,7.47E-05,533.6538462,794.791687,364.3184052,8,7255.737705
186,Mitare,Venezuela,South America,100.109,-69.9090714,11.45818903,Neotropic,Deserts and Xeric Shrublands,0,6.253931545,110.8241541,0.105555372,0,106.4018975,0,16.28969822,4189.735515,0,0,0,0,0.32212132,0,0,0.054285629,58.19329627,0.96,532981919.6,41806340,661.3658801,22.44306117,10.14163833,3.105070466,0.898919432,15.33944421,151.9741036,28.1002656,0.819999993,14,40.72827803,0,0.959713,0.836743246,0.741652897,14.59322034,306.0592804,131.1779661,2418.672223,67.37420251,1821.6,12,1,0.993465318,0.956004835,0.838164956,1,8.06E-08,538.4615385,264.1015859,241.3482587,0.395420144,80
187,187,Colombia,South America,347.476,-75.5226432,10.11803555,Neotropic,Mangroves,0,10.04130631,783.8742637,0.167212732,0.191,141.948837,2260021376,571.3999863,574.1499939,644885520,39.84999999,1203.650024,623329926,0.168133635,0.41049999,0.114399999,0.018431927,0,0.889999986,157547627.4,268982000,650.090671,0.210161517,9.837786995,3.13984782,0.614092706,47.41136139,415.2788022,26.62003045,1.409999967,16,37.0970454,0.136102309,0.51153514,0.795434375,0.752794476,18.7748184,386.6,129.0387409,2376.336835,64.97554693,1141.9,10.53096988,1,0.991722711,0.97037037,0.844583824,1,0.016905558,336.2573099,724.861084,652.934611,130,7801.643836
188,Terraba,Costa Rica,Central America,74.303,-83.61362999,8.979295781,Neotropic,Mangroves,0,5.598335505,28.91614731,0.173759252,0,37.76950741,4384088344,61.85000038,990.25,1321971881,6.950000286,712.9500122,441120644.4,0.548588993,0.832599998,0.693099976,0.186362224,0,4.449999809,2614387689,120400500,668.8118833,0.618994696,10.13185919,2.993237285,1.859529017,80.65196104,350.9415412,24.98139947,1.353098567,16.61971831,40.49633072,0,0.683212519,0.793821638,0.761042998,31.33707865,399.7447132,86.60674157,1624.467661,32,4273.6,16,0.93677565,0.984990421,0.967459624,0.842905834,0.875,0.041863665,600,1260.229126,1132.252563,96.5,10064
189,Canning,United States of America,Northern America,397.316,-145.967239,70.04007016,Nearctic,Tundra,0,0,0.00090862,0.010486887,0,0,0,0,0,0,0,0,0,0,0.354900002,0,0,0.206142715,0.155722735,21696030,0,678.3011729,16.89743404,10.2296676,3.141126775,0.309505569,138.0054845,692.8909891,54.64542646,4.159999847,19,40.56194996,0,0.986994222,0.967162264,0.967281777,0.971810089,49,20.67655786,29.8810094,0,114.7,2,1,0.959183673,0.952380952,1,1,7.83E-11,724.1185296,139.3876273,139.3876273,2.666666667,118.4995737
190,Thu Bon,Vietnam,South-Eastern Asia,173.515,108.259982,15.85131641,Indo-Malay,Tropical and Subtropical Dry Broadleaf Forests,0,18.14845552,782.6683687,0.43497172,0,132.4003903,30921316352,5552.633301,1623.666667,5240058155,382.9666748,7223.433431,7205438208,0.001586103,0.967999995,0.963199973,0,0,16.20999908,10729524435,552609000,534.0759541,12.57584314,9.064363774,3.141273397,1.596762625,25.41462161,684.4764069,24.1726669,0.923238138,15.78095238,39.23705333,0.037875444,0.732033268,0.488119485,0.571351701,15.94339623,362.5,76.11320755,5281.173153,66.99999922,3119.8,7,1,0.983448276,0.893617021,0.60085544,1,1.73E-05,186.0465116,1089.032389,841.4158122,120,489.010989
191,Song Kon,Vietnam,South-Eastern Asia,252.502,109.1562224,13.89607611,Indo-Malay,Tropical and Subtropical Dry Broadleaf Forests,0,14.84143886,663.092929,0.480394721,0,134.5590304,40608161792,6309.149902,1794.399963,7179391744,165.0999985,2625.550049,5101042432,0.023286073,0.908999979,0,0.608726447,0,4.2,1846052530,247392000,302.9786488,7.507753241,9.977956605,3.141273397,0.06591595,32.10609708,636.9924778,27.62274903,1.068925124,15.49837134,37.40130978,0.00624058,0.60292534,0.543885691,0.607705447,16.18709677,347,70.09354839,5837.275231,72.29209352,2328,7.846891273,1,0.985590778,0.892857143,0.539678582,1,0.001149722,36.01694915,944.354126,748.0682983,105,1598.679245
192,Preat,Cambodia,South-Eastern Asia,152.182,103.0391814,11.49167003,Indo-Malay,Mangroves,0,6.591320337,45.08879393,0.192600921,0,4.864255428,78219984,0,0,2287584.75,0,0,2504437.488,0.007498085,0.740100026,0.932900012,0.315857418,0,7.860000134,297480040.6,86800,673.2874658,1.27E-05,9.897839568,2.416390682,2.769347335,126.339157,210.0211792,34.79793932,0.420106388,14.96808511,40.15527053,0,0.90729785,0.881862564,0.822509487,4.879781421,367.5,32.2295082,1671.556826,22,2611.8,6,1,0.961904762,0.818181818,0.785086383,1,0.032344856,1000,1057.819458,929.2988281,90,1375.796178
193,Napa,United States of America,Northern America,140.547,-122.3296793,38.15566857,Nearctic,"Mediterranean Forests, Woodlands and Scrub",0,16.61946032,117.9914835,0.163422877,0.262600005,56.90460517,6990404123,1916.750061,11502.4502,251925166.7,265.1499939,6597.649902,678487380.8,0.475342155,0.584500015,0.513199985,0.020255157,25.25408059,0.439999998,521330246.8,282130000,648.6685773,1.547273303,9.706043347,1.386051637,1.006761943,109.5851852,534.0945065,41.62290503,1.425574712,19,40.41899585,0.903058608,0.666272581,0.571889018,0.565201284,8.4,225.7845699,47.64878049,657.0211288,7.84968071,1259.8,24,0.909696534,0.991141999,0.980769873,0.86996418,0.708333333,0.002736768,646.8253968,569.8425903,519.3436076,42,2899.447514
194,Susitna,United States of America,Northern America,177.265,-150.5662037,61.37727338,Nearctic,Boreal Forests/Taiga,0,0,0,0.181176558,0,0,0,0,0,0,0,0,0,0,0.757600009,0.742600024,0.011267039,2.28170787,2.75999999,9593485643,12447870,678.3011729,30.94597025,9.200072449,2.260417551,1.619489217,91.70652174,924.7217659,39.5026694,5.420000076,22,40.66265012,0,0.942275858,0.893545876,0.922772271,0.944315545,121,32.85846868,197.9122222,2.355312899,441.2929855,16,1,0.975206612,1,0.908290096,0.875,0.030142354,649.5535714,509.212972,490.341512,33,1239.438503
195,Togiak,United States of America,Northern America,122.055,-160.2821361,59.13645011,Nearctic,Tundra,0,0,0.657711149,0.102174118,0,0,0,0,0,0,0,0,0,0,0.711099982,0.68809998,0.01342044,0,2.289999962,1001487545,5620,678.3011729,2.099824611,10.19537861,3.090449037,0.20768062,120.5239852,910.4477718,48.71869842,2.680000067,19,40.70515108,0,0.947063747,0.950276367,0.965111595,0.992779783,76.78231007,30.94584838,271.9744385,2,366.4,11.47385706,1,0.947904667,0.967741935,0.933738612,0.91284535,0.001767659,744.3820225,412.1759338,400.4137878,33,337.0833333
196,Manokinak,United States of America,Northern America,893.977,-164.8790719,61.20335974,Nearctic,Tundra,0,0,0,0.117324727,0,0,0,0,0,0,0,0,0,0,0.569980472,0.508650783,0.064392574,0,0.84023532,43811466864,10006000,678.3011729,0.042497078,10.215839,2.443686659,0.068284786,169.874694,1213.548193,53.43117525,3.069999933,20,40.66260361,0,0.975587245,0.923565499,0.956155275,0,70.875,25.76772388,83.5,1,258.9,7.800031758,1,0.94356261,0.958333333,0.940774714,0.871795394,1.09E-05,741.962775,371.0263885,371.0263885,3.8,839.7970085
197,Fish,United States of America,Northern America,84.145,-163.3457808,64.63410818,Nearctic,Tundra,0,0.184932986,2.24844122,0.145572824,0,0,0,0,0,0,0,0,0,0,0.368299991,0,0.004812282,0,0.159999996,0,459000,678.3011729,17.55151654,9.907746363,3.139793875,1.654356328,150.195,1007.3696,51.51072,3.069999933,20,40.6119108,0,0.974482208,0.89620088,0.972995576,0,87,26.44493392,63.45364129,0,266.1,10,1,0.977011494,0.961538462,0.946197059,1,0.002014384,523.255814,335.6189982,313.3418705,16.5,567.3469388
198,Taz,Russia,Eastern Europe,915.422,79.11396216,67.41843936,Palearctic,Tundra,0,0.230014025,0.840915116,0.011089091,0,0,0,0,0,0,0,0,0,0,0.748376209,0.798869036,0,92.62990757,27.53665867,158043035,305000,678.3011729,0.783959576,10.17309093,3.141273397,1.796509132,43.73513669,990.7985412,84.39796815,1.458470826,16.89573679,40.65923868,0,0.945887256,0.993161576,0.949974863,0,66.2,19.77479114,3,0,260.2017248,0,1,0.930513595,1,1,1,0.004566118,508.5423482,348.147813,348.147813,3.448275862,286.1724282
199,Nadym,Russia,Eastern Europe,449.376,72.01303671,66.12078918,Palearctic,Boreal Forests/Taiga,0,0,0.858673786,0.050685575,0,0,0,0,0,0,0,0,0,0,0.578037729,0.406322498,0,5.615707031,8.597763302,11344847281,148270000,678.3011729,0.443253885,10.20742524,3.141073687,0.895932789,52.38621344,917.2606681,56.90801968,1.283958685,16.19236884,40.70293278,0,0.988769491,0.913988983,0.931935842,1.846511628,80.33333333,27.41550388,5.5,0,386.5,0,1,0.950207469,1,0.955000192,1,0.016785182,970.6129303,414.0865408,400.313277,27.92307692,450.445236
200,Pur,Russia,Eastern Europe,475.698,77.79581967,67.40587178,Palearctic,Tundra,0,0,0.839773729,0.013335475,0,0,0,0,0,0,0,0,0,0,0.193885108,0.236764166,0,46.35343887,0.873032389,283809278.5,7277240,678.3011729,13.37232391,9.85791792,3.140050186,2.12217199,105.6038073,1056.256256,75.49387007,1.232367323,16.00636943,40.69605368,0,0.976483643,0.997534987,0.930073356,0,64.6,16.46266574,2.25517527,0,257.8253177,0,1,0.92879257,1,1,1,0.009659891,497.2105997,351.8736084,351.8736084,2.461538462,279.68
201,201,Russia,Eastern Europe,1314.406,78.05775827,67.80460247,Palearctic,Tundra,0,0.00077821,0.856706461,0.016214937,0,0,0,0,0,0,0,0,0,0,0.803328432,0.857339794,0,69.1523195,41.36172754,5381065390,19600000,678.3011729,0.322443704,10.13888164,3.139929416,0.936096854,46.46070655,921.4701333,69.48311957,1.240269812,16.03025719,40.7119119,0,0.929128852,0.994734278,0.955182946,0,60.07692308,19.95614254,2.5,0,250.8720881,0,1,0.938540333,1,1,1,0.009875588,755.4210792,341.4881511,339.1887396,8.028571429,301.6585645
202,Ob,Russia,Eastern Europe,1258.145,71.14422846,66.74014226,Palearctic,Tundra,0,0.060229446,0.851306913,0.088976014,0.4946,0,0,0,0,0,0,0,0,0,0,0,0,0,399.81,832648828.6,5190000,678.3011729,1.60E-06,10.20940887,3.140544646,1.282084725,114.561541,850.1954487,49.03108162,1.609568956,16.75670498,40.69318379,0,0.916636828,0.887091348,0.900035634,0.157006803,65.54545455,10.68054422,6.333333333,0,295.4,0,1,0.936199723,1,0.955000192,1,0.002622886,796.0687961,386.290742,358.3108999,25.66666667,353.6448598
203,203,Russia,Eastern Europe,82.937,71.03626733,72.84686311,Palearctic,Tundra,0,0,0.862730513,0.001159646,0,0,0,0,0,0,0,0,0,0,0.162210715,0.159670214,0,0,0.41634916,182027169.9,0,678.3011729,0.285760395,10.2317488,3.141273397,0,182.27326,841.5948718,62.46858974,4.488371179,21.41693811,40.68303961,0,0.993039317,0.980818241,0.969569685,0,36,11.50931677,11.9383015,0,110.9,1.077277101,1,0.888888889,0.9,1,1,0,0,116.7222214,116.7222214,3,201.0452962
204,Kharasavey,Russia,Eastern Europe,198.496,67.02470108,70.98832495,Palearctic,Tundra,0,0,0.853823264,0.001912699,0,0,0,0,0,0,0,0,0,0,0.160799995,0,0,88.08743682,0.430000007,210743651,0,678.3011729,0.842068112,10.2351978,3.141273397,0.326180449,180.7554622,654.1895623,61.97598204,1.853162805,18.72403101,40.66578181,0,0.986329094,0.961893784,0.973156677,0,36.33333333,11.66239316,26.03416551,0,159.7,2,1,0.862385321,0.9,1,1,0,0,291.8571429,291.8571429,3.5,122.6384365
205,Buckland,United States of America,Northern America,53.253,-161.0814232,66.15020813,Nearctic,Tundra,0,0,0,0.150202356,0,0,0,0,0,0,0,0,0,0,0.580685778,0.423430458,0,0,0.891258757,69474449.02,1420000,678.3011729,2.284329152,10.03577974,1.941354742,0.367484983,153.7142857,895.283176,47.69850083,3.069999933,20,40.62586665,0,0.977957423,0.910670672,0.959805265,0.953947368,104.5074431,24.84868421,30.33471558,0,168.6,7,1,0.971293911,0.961335251,0.95491362,1,3.80E-05,329.6703297,345.4652863,319.5422211,16.5,313.8461538
206,Kiwalik,United States of America,Northern America,11.778,-161.8679521,65.95917551,Nearctic,Tundra,0,1.036909965,0,0.137915572,0,0,0,0,0,0,0,0,0,0,0.300900012,0.107600003,0,0,0.150000006,169944813.5,0,678.3011729,11.44475115,10.08905014,3.141273397,0.011819921,154.2857143,791.6984536,47.97164948,3.069999933,20,40.69876058,0,0.985887788,0.842164684,0.962074716,1,88.97235409,28,39.34570054,0,173.2,7.785322263,1,0.966281661,0.961538462,0.95491362,1,1.09E-06,750,347.0346722,312.5657829,33,717.8571429
301,Chao Phraya,Thailand,South-Eastern Asia,15533.307,100.1888923,14.22515326,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,18.28679241,919.9009983,0.668371917,0.819750011,173.2303499,49719331944,5063.02528,1552.275823,10122131077,1527.210992,2444.779666,8411942066,0.000865941,0.900660002,0.834780002,0.041037471,16.28141923,24.56483731,68941042425,18172400000,583.654284,0.408496378,9.35588485,3.10072031,0.307854661,64.75340295,280.0308528,23.3997861,1.375491563,14.55700326,32.25941886,0.084057156,0.317866414,0.568609735,0.591349092,17.16695123,268.6193548,69.64923701,126.5,5,2037.568658,6,1,0.957008358,0.929820694,0.791082025,1,0.000292338,691.3930695,723.3513425,478.2007765,131.146978,677.2771852
302,Dnepr,Ukraine,Eastern Europe,241.257,32.4184851,46.53012953,Palearctic,"Temperate Grasslands, Savannas and Shrublands",0,6.110204876,45.91653625,0.333484838,0.817689048,142.371261,762411936,236.6250019,1330.949993,65126154,36.02499837,628.875,818589056,0.081830025,0.70607094,0.566275329,0.005371779,0,21.83636355,46516824.94,49609700,676.4979337,0.370476249,10.08765948,3.141273397,1.677086485,50.40087449,957.6996427,31.17507816,1.642383725,13.05813953,40.10147064,0.814443111,0.47120432,0.760289722,0.686405254,6.4004914,189.5,39.41523342,56.31031229,4,1005.5,1,1,0.965699208,0.959183673,0.947971877,0,0.025874464,545.1895044,487.9259237,383.1203817,1.5,562.6271186
303,Parana,Argentina,South America,16192.162,-59.7696603,-33.30025703,Neotropic,Flooded Grasslands and Savannas,0,6.664923534,74.38742682,0.288291358,0.629080009,61.66349952,10401447913,1198.299995,990.3186715,1558212631,16.48493982,388.9463855,11260839772,0.171121578,0.72822857,0.749514292,0.003857159,0,300.8194747,7.97E+11,2258211000,629.5279307,8.189956722,9.763066607,3.139517809,0.350105816,71.39107701,454.935344,29.76494612,2.128272693,16.46001797,39.87174654,0.072661839,0.686842174,0.597680722,0.586932431,20.0545052,280.0246914,39.13898605,27,3.68222397,1150.149742,20.14744362,0.955112219,0.982827793,0.976570361,0.905424836,0.843892203,9.57E-05,777.815783,757.0801363,669.3598372,160.8451327,5161.389412
304,Yukon,United States of America,Northern America,4182.69,-164.2423864,62.87189486,Nearctic,Tundra,0,1.164068818,0.656925554,0.124558693,0,0,0,0,0,0,0,0,0,0,0.985799998,0.98300001,0.048084219,0,201.71,43811466864,10006000,678.3011729,0.6707049,10.08438827,3.071903238,0.288228579,141.4975571,903.8922144,47.56127113,3.069999933,20,40.68024082,0,0.972319164,0.856968205,0.93494335,0,78.02380952,26.3209644,67,0,271.9293771,5.300941357,1,0.947818126,0.96,0.941656673,0.811354261,0.001698113,707.3639274,385.5806521,373.7087676,20.23809524,490.2033972
305,Mississippi,United States of America,Northern America,24344.314,-90.67822424,29.86340351,Nearctic,"Tropical and Subtropical Grasslands, Savannas and Shrublands",0,10.61651901,52.87353407,0.541134503,0.209100003,130.5028424,11883353848,278.4915431,752.0253703,232082851.9,418.4731366,1342.279101,2586953310,0.040623062,0.721687503,0.617887504,0.097601317,77.38926757,133.9213902,6.04E+11,2973021000,622.935046,11.5157529,9.754995929,2.511737961,0.615662094,116.5493769,995.7529692,49.04077327,7.643363004,27.85053274,38.60111397,0.275290831,0.816070617,0.643940675,0.619184744,17.28104375,202.668,34.53849914,453.9,9.777777778,1505.175773,5,0.952769347,0.984427734,0.96959707,0.899893885,1,0.014207647,490.5806591,611.7836826,494.6327188,79.97546012,5269.915135
306,Grande,United States of America,Northern America,4014.423,-97.59284173,26.05934303,Nearctic,Deserts and Xeric Shrublands,0,16.5397385,244.5308614,0.338519789,0.417499989,138.0873651,5814279289,1652.536556,695.4923069,919758930.8,362.5192296,1860.334618,22743169518,0.139973395,0.258399993,0.038899999,0.186053819,67.81407363,3.78,6825543474,2481830000,634.2979864,2.79235783,10.11039882,3.13399036,0.696332014,30.4652678,262.2365909,23.861731,1.240795853,17.14259067,38.89909339,0.44571114,0.500508547,0.500727699,0.453863042,17.48300365,239,46.39408489,2163,67,979.9759796,7.079906392,0.953161593,0.991631799,0.978969506,0.890417856,1,8.34E-05,307.3875256,402.2683307,375.0882007,17.26851852,3234.082397
307,Orinoco,Venezuela,South America,24314.605,-61.60014144,9.170126162,Neotropic,Tropical and Subtropical Moist Broadleaf Forests,0,2.203653071,7.503545604,0.088700122,0.401099995,170.4879184,466742169.5,29.33000005,1264.986001,113427798.1,13.19800017,403.4149997,227793946.2,0.00643571,0.475200003,0.418112506,0.048506205,25.21199064,352.5121799,1.20E+12,274829100,672.3351046,3.21793856,9.908268838,3.136212902,0.377495056,96.04223658,555.7080244,28.35589261,1.966925149,19.83108334,40.03036635,0.453448302,0.919855693,0.908275528,0.885151439,26.86569652,375.6680162,148.6237627,215.3333333,8,3207.304766,12.75,1,0.980601358,0.95957102,0.895353185,1,0.050938975,285.1107171,1033.205369,973.3187631,167.4425087,10297.35836
308,Mekong,Vietnam,South-Eastern Asia,14873.19,105.8550883,10.40607503,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,13.16797619,666.7741901,0.511283574,0.212400004,167.4714909,71475085511,8619.117418,1438.210114,11894018923,206.2741579,3758.95281,3037099505,0.022672915,0.949683338,0.775050004,0.17847285,0,166.3757029,5.19E+11,3.13E+10,425.642171,12.18259713,9.831414776,2.961034773,0.353533391,43.63570894,302.1671373,24.11914009,1.0652199,15.98220373,28.4432583,0.14342884,0.344596225,0.551354612,0.594993777,14.94415239,313.1283784,53.06263072,1898.5,36.33333333,2039.489569,7.5,1,0.966769523,0.944710579,0.596374794,1,0.000574597,988.0363295,927.9475298,705.7277918,142.1525424,610.3670023
309,Rhein,Netherlands,Western Europe,7041.974,4.703499045,51.95813209,Palearctic,Temperate Broadleaf and Mixed Forests,0,28.09086569,945.2306337,0.587350611,0.253199995,160.3161698,10218236495,517.6642317,11425.56713,2598154491,84.41897775,3218.335036,4315317717,0.312292153,0.850966652,0.558399995,0.053722774,65.06700662,6.707349865,91623371410,9649341000,554.6032314,14.79029396,10.10713621,2.302692257,0.267972317,86.65888572,718.3397049,26.83946846,2.790905996,20.70459299,40.52922527,0.213562773,0.49452908,0.602455101,0.54084104,8.807756149,164.630137,37.91843972,317.5,12.33333333,959.1801878,8.951074751,1,0.985188883,1,0.929422732,0.888281572,0.001274142,67.52386211,611.1687521,690.1386593,60.8057554,647.6743179
310,Indus,Pakistan,Southern Asia,726.516,67.59574032,23.97560599,Indo-Malay,Flooded Grasslands and Savannas,0,4.934366434,67.99065393,0.456428792,0.874599993,110.5823858,421790488,34.65714305,355.6285749,73603218,35.65714348,235.6999991,319481304,0,0.993300021,0.994199991,0.488197302,0,104.9800034,89805376.62,129005000,664.4153703,0.000761948,9.655110975,1.136032249,0.541210542,44.81742585,167.5799076,28.54517208,1.055343887,14.76099211,39.88733731,0.69387684,0.767825489,0.747362863,0.620794106,3.793326157,248.2222222,45.84176534,128,1,315.5,8.644365225,1,0.944941808,0.935866983,0.832850598,1,1.16E-09,1000,82.17361069,90.15455341,1,2503.217822
311,Irrawaddy,Myanmar,South-Eastern Asia,30757.788,95.36873672,16.71772886,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,9.274259887,295.9644465,0.611520045,0.127940001,152.5455867,36995327338,7880.166313,1047.960159,14787018464,132.0989306,917.5406421,10422849236,0.017493384,0.88994,0.815619999,0.178179871,24.63878928,274.4713756,3.91E+11,17753900000,665.3086536,2.544749608,10.03498718,3.104844244,0.240622698,54.5242253,223.8190386,21.79299141,1.143984398,16.04583867,32.80107784,0.094227355,0.44682754,0.592411983,0.582724241,9.807972076,345.2330097,46.98451946,226.2727273,3,2031.915645,1.5,1,0.955229337,0.909772546,0.661691053,1,7.95E-05,614.2337576,773.1375606,501.1988006,155.8643617,2243.659559
312,Lena,Russia,Eastern Europe,29465.943,126.2757011,72.91693965,Palearctic,Tundra,0,0.002459966,0.050452737,0.025796371,0.439499994,0,0,0,0,0,0,0,0,0,0.2982875,0.261149999,0,0,60.35397411,1.83E+11,926000,678.3011729,2.620557015,10.08071076,3.13713482,0.021307017,111.3732349,720.6316353,61.85508656,3.692746504,18.55062626,40.58715793,0,0.974939458,0.948577036,0.976214847,0,48.28472222,15.54573555,3.736842105,0,194.8364832,0,1,0.94419675,0.93516434,0.955000192,1,0,15.28673775,387.4953038,378.5403698,6.264655172,159.5473377
313,Mahakam,Indonesia,South-Eastern Asia,1536.664,117.4333133,-0.644442236,Indo-Malay,Mangroves,0,6.259359102,29.18168951,0.182793201,0,133.8908861,979303540.9,330.8166669,831.5166601,707598407.1,147.199999,378.5166677,171971369.5,0.003957667,0.966060598,0.976791813,0.303385083,99.82790081,117.4798617,1.32E+11,973692000,671.3339544,0.000400305,9.329889484,2.622671352,1.591163944,33.47004919,1004.728087,33.87119092,1.639999986,19,40.18591038,0.851132139,0.668015387,0.703361424,0.601574602,3.38299055,328.6428571,78.7893274,1509.5,27.5,2098.7,11.72795627,1,0.945229298,0.87816245,0.075170219,1,0.011738982,0,1160.946966,1003.206099,137.5,11187.33248
